user_id,age,gender,city,state,signup_date,kyc_status,customer_segment
U01297,24,F,Indore,GJ,2024-09-08,Verified,Premium
U01298,62,M,Delhi,WB,2020-08-05,Verified,Retail
U01299,56,M,Pune,MH,2020-09-11,Verified,Premium
U01300,48,M,Indore,GJ,2020-08-30,Verified,Retail
U01301,18,M,Indore,MH,2020-01-21,Verified,Retail
U01302,54,F,Hyderabad,DL,2020-07-11,Verified,Premium
U01303,53,M,Bengaluru,MP,2021-02-04,Verified,Premium
U01304,51,M,Delhi,DL,2021-03-31,Verified,Retail
U01305,65,M,Chennai,TN,2024-02-08,Verified,Retail
U01306,40,F,Mumbai,MP,2021-05-03,Verified,Retail
U01307,21,F,Kolkata,GJ,2023-03-28,Verified,Retail
U01308,45,M,Mumbai,MP,2024-09-17,Verified,Retail
U01309,63,M,Mumbai,RJ,2021-06-18,Verified,Retail
U01310,47,M,Chennai,DL,2021-06-08,Verified,Retail
U01311,32,F,Ahmedabad,TG,2021-12-29,Verified,Retail
U01312,37,F,Hyderabad,TN,2020-05-25,Verified,Retail
U01313,19,F,Pune,MP,2022-06-23,Verified,Retail
U01314,42,F,Hyderabad,DL,2023-10-26,Verified,Premium
U01315,25,M,Jaipur,TN,2024-10-23,Verified,Retail
U01316,54,F,Ahmedabad,RJ,2023-12-07,Not Verified,Retail
U01317,51,F,Chennai,MH,2022-08-08,Verified,Business
U01318,43,M,Pune,MH,2021-02-09,Verified,Retail
U01319,53,F,Pune,TG,2024-04-10,Verified,Retail
U01320,41,F,Indore,DL,2023-08-29,Verified,Retail
U01321,42,F,Jaipur,MH,2023-05-17,Verified,Retail
U01322,61,M,Jaipur,KA,2021-01-29,Verified,Business
U01323,59,M,Chennai,GJ,2024-07-17,Verified,Retail
U01324,29,F,Mumbai,DL,2020-05-10,Not Verified,Premium
U01325,57,F,Delhi,MP,2023-03-25,Verified,Premium
U01326,27,F,Mumbai,TG,2020-10-18,Verified,Retail
U01327,55,F,Pune,GJ,2020-06-15,Verified,Business
U01328,52,M,Ahmedabad,RJ,2021-10-30,Verified,Retail
U01329,32,F,Indore,TN,2022-05-10,Verified,Retail
U01330,28,M,Chennai,GJ,2022-01-14,Verified,Retail
U01331,35,F,Mumbai,TN,2024-11-27,Verified,Retail
U01332,23,M,Ahmedabad,KA,2024-11-15,Not Verified,Retail
U01333,63,F,Ahmedabad,TG,2022-12-04,Verified,Retail
U01334,48,M,Chennai,TN,2024-10-10,Verified,Premium
U01335,63,F,Ahmedabad,KA,2022-02-25,Not Verified,Retail
U01336,61,F,Kolkata,MH,2021-06-09,Not Verified,Business
U01337,59,F,Bengaluru,GJ,2024-10-17,Verified,Retail
U01338,25,M,Indore,TN,2021-08-26,Not Verified,Retail
U01339,32,F,Mumbai,WB,2022-01-26,Verified,Retail
U01340,54,F,Ahmedabad,WB,2023-01-21,Verified,Retail
U01341,21,F,Delhi,KA,2022-12-31,Verified,Retail
U01342,32,M,Pune,MH,2023-07-02,Not Verified,Business
U01343,35,M,Delhi,DL,2022-01-05,Verified,Retail
U01344,25,F,Hyderabad,MH,2021-07-19,Not Verified,Premium
U01345,64,M,Delhi,TG,2022-03-07,Not Verified,Retail
U01346,41,F,Jaipur,MH,2021-03-08,Verified,Premium
U01347,59,M,Ahmedabad,DL,2021-01-20,Not Verified,Retail
U01348,48,M,Hyderabad,MP,2023-07-24,Verified,Retail
U01349,50,M,Bengaluru,MH,2024-08-18,Not Verified,Retail
U01350,40,M,Jaipur,GJ,2024-08-15,Not Verified,Business
U01351,60,M,Pune,DL,2021-10-28,Verified,Premium
U01352,30,F,Ahmedabad,RJ,2020-05-01,Verified,Retail
U01353,64,M,Indore,KA,2022-01-04,Not Verified,Retail
U01354,22,M,Ahmedabad,RJ,2022-07-31,Verified,Retail
U01355,59,F,Bengaluru,TG,2020-10-26,Verified,Retail
U01356,43,F,Mumbai,MH,2022-04-15,Not Verified,Retail
U01357,63,M,Jaipur,KA,2024-10-16,Verified,Retail
U01358,47,F,Kolkata,MH,2022-04-04,Verified,Premium
U01359,21,M,Bengaluru,RJ,2021-12-20,Verified,Retail
U01360,40,F,Bengaluru,TN,2022-06-05,Verified,Retail
U01361,25,F,Ahmedabad,WB,2023-07-25,Verified,Retail
U01362,47,F,Indore,WB,2022-05-13,Verified,Retail
U01363,27,F,Bengaluru,MP,2021-01-10,Not Verified,Premium
U01364,32,M,Hyderabad,KA,2022-08-06,Verified,Retail
U01365,55,F,Delhi,DL,2023-10-15,Verified,Premium
U01366,60,F,Delhi,MH,2022-09-01,Not Verified,Retail
U01367,58,M,Delhi,WB,2024-05-04,Verified,Business
U01368,37,F,Jaipur,TN,2020-02-12,Verified,Retail
U01369,61,M,Pune,GJ,2020-12-06,Not Verified,Retail
U01370,26,M,Pune,TN,2023-06-15,Verified,Retail
U01371,26,F,Indore,KA,2023-09-29,Verified,Retail
U01372,25,F,Kolkata,MP,2023-04-07,Not Verified,Retail
U01373,54,F,Mumbai,DL,2021-03-04,Not Verified,Retail
U01374,38,M,Delhi,KA,2022-09-23,Not Verified,Premium
U01375,59,M,Kolkata,KA,2022-11-15,Verified,Premium
U01376,32,M,Bengaluru,MH,2022-11-12,Verified,Premium
U01377,49,F,Delhi,RJ,2022-08-26,Verified,Business
U01378,63,M,Kolkata,RJ,2023-02-02,Verified,Premium
U01379,55,F,Mumbai,TN,2021-01-18,Verified,Retail
U01380,42,M,Jaipur,TG,2023-01-11,Verified,Premium
U01381,28,M,Kolkata,MH,2024-09-02,Verified,Retail
U01382,57,M,Jaipur,WB,2022-12-05,Verified,Retail
U01383,49,M,Hyderabad,GJ,2020-06-18,Verified,Retail
U01384,22,F,Hyderabad,MH,2023-12-07,Verified,Retail
U01385,48,M,Kolkata,MP,2021-08-27,Verified,Retail
U01386,41,M,Chennai,GJ,2020-05-07,Not Verified,Business
U01387,39,M,Ahmedabad,MP,2024-06-30,Verified,Business
U01388,36,F,Jaipur,MP,2024-11-24,Verified,Business
U01389,33,F,Indore,DL,2022-12-21,Not Verified,Retail
U01390,55,M,Delhi,KA,2022-02-05,Verified,Retail
U01391,44,M,Jaipur,MH,2024-02-11,Verified,Retail
U01392,47,M,Kolkata,KA,2023-11-14,Verified,Premium
U01393,46,M,Jaipur,GJ,2021-12-24,Verified,Retail
U01394,51,M,Pune,GJ,2024-07-11,Verified,Retail
U01395,48,M,Hyderabad,MH,2023-06-04,Verified,Premium
U01396,46,F,Chennai,GJ,2022-03-13,Verified,Retail
U01397,48,F,Ahmedabad,MH,2024-10-22,Verified,Retail
U01398,18,M,Pune,TN,2024-05-30,Verified,Business
U01399,31,M,Delhi,TG,2021-12-30,Verified,Premium
U01400,51,M,Mumbai,TN,2022-11-12,Verified,Retail
U01401,30,F,Jaipur,TG,2024-09-06,Verified,Retail
U01402,51,M,Indore,DL,2024-07-05,Verified,Retail
U01403,65,M,Indore,RJ,2021-01-09,Verified,Retail
U01404,65,M,Delhi,RJ,2022-05-03,Verified,Business
U01405,50,M,Jaipur,TN,2020-05-20,Verified,Retail
U01406,48,M,Jaipur,KA,2020-12-10,Verified,Premium
U01407,18,F,Pune,RJ,2020-03-17,Verified,Retail
U01408,22,M,Mumbai,KA,2021-01-31,Verified,Retail
U01409,25,M,Pune,MH,2020-06-21,Verified,Retail
U01410,46,M,Ahmedabad,RJ,2024-09-23,Verified,Retail
U01411,22,M,Indore,RJ,2020-11-17,Verified,Retail
U01412,32,M,Pune,MP,2020-02-19,Verified,Premium
U01413,54,F,Delhi,MH,2024-09-30,Verified,Retail
U01414,33,F,Indore,MP,2021-06-20,Verified,Retail
U01415,19,M,Jaipur,TN,2024-01-03,Verified,Retail
U01416,50,F,Jaipur,DL,2022-11-10,Verified,Business
U01417,62,F,Ahmedabad,TG,2020-11-26,Verified,Premium
U01418,41,M,Chennai,TN,2023-02-08,Verified,Business
U01419,64,M,Jaipur,GJ,2022-08-20,Verified,Retail
U01420,53,F,Delhi,KA,2024-08-03,Verified,Retail
U01421,34,M,Kolkata,MH,2020-05-24,Verified,Retail
U01422,20,M,Ahmedabad,WB,2024-07-03,Not Verified,Business
U01423,38,M,Jaipur,WB,2023-06-19,Verified,Retail
U01424,31,F,Ahmedabad,KA,2024-09-28,Verified,Retail
U01425,22,M,Jaipur,MH,2022-06-27,Verified,Retail
U01426,40,F,Mumbai,DL,2021-08-07,Verified,Premium
U01427,20,F,Indore,WB,2024-11-12,Verified,Retail
U01428,45,F,Jaipur,GJ,2023-09-23,Not Verified,Retail
U01429,61,M,Delhi,DL,2020-01-10,Verified,Retail
U01430,22,M,Jaipur,TG,2024-03-23,Verified,Retail
U01431,51,M,Mumbai,DL,2023-04-04,Verified,Premium
U01432,32,M,Pune,GJ,2023-02-27,Verified,Retail
U01433,48,M,Mumbai,RJ,2020-04-01,Verified,Retail
U01434,35,M,Pune,MH,2024-03-20,Verified,Business
U01435,57,F,Jaipur,MP,2021-06-15,Verified,Business
U01436,60,F,Pune,DL,2021-01-07,Verified,Business
U01437,55,M,Chennai,MP,2022-01-25,Verified,Premium
U01438,61,M,Delhi,GJ,2021-07-04,Verified,Business
U01439,38,F,Bengaluru,RJ,2024-07-20,Verified,Premium
U01440,36,F,Chennai,KA,2023-07-27,Verified,Premium
U01441,33,M,Pune,MH,2024-10-07,Not Verified,Business
U01442,36,F,Ahmedabad,DL,2024-09-24,Verified,Retail
U01443,18,F,Ahmedabad,MP,2023-10-28,Verified,Premium
U01444,50,F,Delhi,KA,2020-09-07,Verified,Premium
U01445,56,M,Indore,GJ,2024-09-23,Verified,Retail
U01446,25,F,Delhi,GJ,2020-04-05,Verified,Retail
U01447,26,M,Indore,DL,2022-05-18,Verified,Retail
U01448,60,F,Ahmedabad,TG,2022-03-29,Verified,Retail
U01449,58,M,Mumbai,MH,2023-06-23,Verified,Retail
U01450,55,F,Jaipur,RJ,2021-06-26,Verified,Retail
U01451,31,F,Mumbai,WB,2022-12-02,Verified,Premium
U01452,27,M,Jaipur,RJ,2023-12-12,Verified,Retail
U01453,47,F,Mumbai,RJ,2020-01-18,Verified,Retail
U01454,25,F,Kolkata,MH,2021-08-09,Verified,Retail
U01455,36,F,Hyderabad,TN,2022-01-30,Verified,Retail
U01456,38,M,Chennai,WB,2022-12-05,Not Verified,Premium
U01457,38,M,Ahmedabad,MP,2022-04-30,Verified,Retail
U01458,64,F,Kolkata,RJ,2024-04-18,Verified,Premium
U01459,26,M,Mumbai,TG,2021-10-10,Verified,Retail
U01460,48,F,Bengaluru,WB,2021-04-06,Verified,Retail
U01461,38,F,Mumbai,TG,2024-03-24,Verified,Premium
U01462,34,M,Kolkata,KA,2020-01-04,Not Verified,Retail
U01463,53,M,Mumbai,DL,2021-08-03,Not Verified,Retail
U01464,65,M,Indore,MP,2023-08-12,Verified,Business
U01465,65,M,Bengaluru,TG,2021-05-09,Verified,Premium
U01466,64,M,Hyderabad,TG,2024-10-10,Verified,Business
U01467,23,F,Bengaluru,DL,2020-11-22,Verified,Retail
U01468,57,F,Delhi,MH,2023-01-19,Verified,Premium
U01469,65,M,Mumbai,DL,2023-01-31,Verified,Retail
U01470,30,F,Chennai,TG,2024-07-01,Not Verified,Premium
U01471,27,M,Mumbai,MP,2022-08-13,Verified,Retail
U01472,52,M,Hyderabad,TN,2020-03-28,Verified,Retail
U01473,46,M,Bengaluru,MP,2022-01-09,Not Verified,Retail
U01474,44,F,Ahmedabad,MH,2021-01-20,Verified,Retail
U01475,39,F,Mumbai,TG,2024-10-23,Verified,Premium
U01476,61,F,Hyderabad,RJ,2020-09-14,Verified,Retail
U01477,24,F,Ahmedabad,KA,2023-12-14,Verified,Retail
U01478,40,M,Mumbai,MP,2021-01-09,Verified,Premium
U01479,60,M,Jaipur,MP,2023-04-07,Verified,Retail
U01480,27,M,Hyderabad,DL,2021-06-27,Verified,Premium
U01481,60,F,Ahmedabad,TN,2023-08-04,Verified,Business
U01482,37,M,Mumbai,MH,2022-12-29,Not Verified,Retail
U01483,64,M,Delhi,RJ,2023-04-27,Verified,Retail
U01484,52,F,Jaipur,TG,2024-07-06,Verified,Retail
U01485,44,M,Pune,RJ,2021-01-06,Not Verified,Retail
U01486,60,M,Delhi,WB,2020-05-04,Verified,Retail
U01487,29,M,Chennai,MP,2022-12-13,Verified,Retail
U01488,51,M,Hyderabad,TG,2022-04-08,Verified,Retail
U01489,63,F,Mumbai,MP,2021-01-04,Verified,Retail
U01490,53,M,Kolkata,DL,2021-05-07,Verified,Retail
U01491,34,M,Indore,GJ,2021-06-09,Verified,Retail
U01492,53,F,Mumbai,MP,2022-03-17,Verified,Retail
U01493,24,F,Jaipur,MP,2024-03-23,Verified,Retail
U01494,18,F,Mumbai,TG,2021-05-14,Verified,Retail
U01495,30,M,Chennai,MH,2024-02-20,Verified,Premium
U01496,23,M,Pune,MP,2024-09-17,Verified,Retail
U01497,19,M,Hyderabad,MH,2024-05-09,Verified,Retail
U01498,18,F,Indore,RJ,2023-11-08,Verified,Business
U01499,40,M,Chennai,KA,2024-08-05,Verified,Premium
U01500,46,F,Ahmedabad,MP,2020-09-12,Verified,Retail
U01501,29,F,Pune,RJ,2024-11-27,Verified,Premium
U01502,63,F,Ahmedabad,TG,2020-01-11,Verified,Retail
U01503,20,F,Pune,TN,2022-05-10,Verified,Retail
U01504,51,F,Kolkata,RJ,2020-10-26,Verified,Retail
U01505,30,F,Pune,WB,2023-07-01,Verified,Retail
U01506,31,M,Indore,GJ,2023-09-24,Verified,Retail
U01507,42,M,Kolkata,MH,2020-05-02,Not Verified,Retail
U01508,55,M,Hyderabad,MH,2024-06-14,Verified,Premium
U01509,55,M,Ahmedabad,WB,2021-11-12,Verified,Retail
U01510,51,F,Pune,TG,2024-12-04,Verified,Premium
U01511,32,F,Ahmedabad,MH,2022-10-19,Not Verified,Premium
U01512,44,M,Mumbai,GJ,2020-08-25,Verified,Business
U01513,65,F,Jaipur,GJ,2020-05-27,Verified,Premium
U01514,51,M,Indore,MH,2022-06-11,Verified,Retail
U01515,29,M,Chennai,MH,2021-11-19,Verified,Retail
U01516,33,M,Chennai,MH,2020-07-28,Verified,Retail
U01517,33,M,Ahmedabad,WB,2021-03-22,Verified,Retail
U01518,44,M,Delhi,TN,2020-10-01,Verified,Business
U01519,48,M,Bengaluru,GJ,2021-02-27,Verified,Business
U01520,37,F,Indore,RJ,2024-10-09,Verified,Retail
U01521,38,M,Mumbai,GJ,2020-08-05,Verified,Premium
U01522,45,M,Mumbai,TN,2021-02-03,Verified,Retail
U01523,39,F,Delhi,TN,2021-11-30,Verified,Business
U01524,21,M,Mumbai,MP,2022-01-02,Verified,Retail
U01525,65,F,Ahmedabad,GJ,2020-09-12,Verified,Retail
U01526,46,F,Pune,MH,2023-06-20,Verified,Premium
U01527,53,F,Chennai,GJ,2023-12-26,Verified,Retail
U01528,21,F,Chennai,TG,2021-02-16,Verified,Retail
U01529,27,F,Ahmedabad,DL,2024-01-12,Verified,Retail
U01530,64,M,Ahmedabad,KA,2022-06-08,Not Verified,Retail
U01531,60,M,Jaipur,RJ,2021-08-25,Verified,Premium
U01532,53,M,Kolkata,GJ,2020-02-05,Verified,Business
U01533,33,F,Jaipur,KA,2021-04-11,Not Verified,Retail
U01534,49,M,Ahmedabad,MP,2024-05-30,Verified,Retail
U01535,50,F,Jaipur,TG,2024-09-17,Verified,Premium
U01536,27,F,Delhi,KA,2024-08-11,Verified,Retail
U01537,44,F,Mumbai,RJ,2021-03-30,Verified,Retail
U01538,52,M,Pune,MP,2023-05-26,Verified,Retail
U01539,37,M,Pune,KA,2022-12-13,Verified,Retail
U01540,35,F,Kolkata,WB,2023-06-17,Verified,Retail
U01541,32,M,Bengaluru,WB,2020-02-25,Verified,Retail
U01542,23,F,Hyderabad,MP,2024-12-03,Verified,Retail
U01543,33,F,Bengaluru,KA,2021-04-11,Verified,Retail
U01544,54,F,Pune,RJ,2020-10-15,Verified,Retail
U01545,23,F,Ahmedabad,RJ,2024-04-03,Verified,Retail
U01546,59,M,Hyderabad,GJ,2023-08-24,Verified,Retail
U01547,28,F,Indore,GJ,2024-01-18,Verified,Retail
U01548,32,F,Hyderabad,MH,2020-04-21,Verified,Retail
U01549,57,F,Ahmedabad,TN,2020-05-24,Verified,Retail
U01550,28,F,Bengaluru,MH,2021-04-05,Verified,Retail
U01551,36,M,Mumbai,MH,2020-08-17,Verified,Retail
U01552,27,F,Hyderabad,MH,2022-08-06,Verified,Business
U01553,22,F,Bengaluru,GJ,2023-06-04,Verified,Retail
U01554,36,M,Bengaluru,KA,2023-11-29,Verified,Premium
U01555,65,F,Mumbai,DL,2024-02-17,Verified,Business
U01556,38,M,Chennai,DL,2023-12-06,Verified,Retail
U01557,39,M,Kolkata,MH,2024-06-08,Verified,Business
U01558,45,F,Ahmedabad,TN,2024-07-11,Verified,Business
U01559,48,M,Delhi,WB,2021-06-22,Verified,Premium
U01560,41,F,Bengaluru,RJ,2022-03-05,Verified,Retail
U01561,37,F,Mumbai,KA,2020-03-17,Verified,Business
U01562,19,F,Mumbai,MH,2022-09-26,Verified,Retail
U01563,54,F,Jaipur,KA,2024-07-04,Verified,Retail
U01564,54,F,Ahmedabad,MH,2023-04-11,Verified,Retail
U01565,61,F,Mumbai,DL,2022-02-19,Not Verified,Premium
U01566,56,M,Jaipur,TN,2022-11-26,Verified,Premium
U01567,54,M,Pune,WB,2024-01-12,Verified,Retail
U01568,57,M,Hyderabad,RJ,2024-12-01,Verified,Premium
U01569,56,F,Ahmedabad,RJ,2022-01-15,Verified,Premium
U01570,45,F,Hyderabad,KA,2021-05-03,Verified,Retail
U01571,56,F,Chennai,MP,2023-10-20,Verified,Premium
U01572,49,M,Chennai,TG,2020-01-10,Verified,Retail
U01573,22,M,Kolkata,GJ,2022-03-09,Verified,Premium
U01574,33,F,Kolkata,TN,2022-01-20,Not Verified,Retail
U01575,31,M,Bengaluru,DL,2024-06-07,Verified,Retail
U01576,53,F,Bengaluru,WB,2022-10-19,Verified,Premium
U01577,25,F,Bengaluru,MH,2024-03-31,Verified,Retail
U01578,29,M,Jaipur,MH,2021-10-27,Verified,Retail
U01579,41,M,Kolkata,TG,2020-03-05,Verified,Retail
U01580,62,F,Jaipur,WB,2020-01-18,Verified,Retail
U01581,54,F,Pune,TG,2022-04-16,Verified,Retail
U01582,57,M,Kolkata,MP,2024-06-02,Not Verified,Retail
U01583,31,F,Hyderabad,TN,2020-08-06,Verified,Retail
U01584,35,F,Jaipur,KA,2022-07-15,Verified,Retail
U01585,58,F,Pune,RJ,2020-11-03,Verified,Retail
U01586,49,M,Bengaluru,MH,2021-10-17,Verified,Retail
U01587,27,M,Bengaluru,WB,2022-04-18,Verified,Business
U01588,40,M,Ahmedabad,MP,2021-10-08,Verified,Retail
U01589,49,F,Chennai,WB,2023-02-27,Verified,Business
U01590,40,F,Kolkata,WB,2021-03-06,Verified,Business
U01591,64,M,Ahmedabad,TG,2021-08-04,Verified,Retail
U01592,33,M,Indore,GJ,2023-08-10,Verified,Retail
U01593,61,M,Ahmedabad,TG,2023-02-21,Verified,Retail
U01594,35,F,Ahmedabad,TG,2024-01-30,Verified,Business
U01595,23,F,Jaipur,TG,2024-04-15,Not Verified,Retail
U01596,49,M,Hyderabad,RJ,2022-03-26,Verified,Premium
U01597,65,F,Ahmedabad,TN,2021-08-05,Verified,Retail
U01598,64,M,Ahmedabad,MH,2020-06-07,Not Verified,Premium
U01599,22,M,Indore,DL,2023-11-05,Not Verified,Premium
U01600,47,F,Delhi,MP,2021-10-20,Verified,Premium
U01601,23,F,Delhi,TN,2022-07-06,Verified,Retail
U01602,55,M,Hyderabad,TG,2022-07-06,Verified,Retail
U01603,25,M,Hyderabad,MP,2024-01-06,Not Verified,Retail
U01604,39,M,Kolkata,TG,2024-03-28,Verified,Retail
U01605,29,F,Ahmedabad,MH,2022-08-09,Verified,Premium
U01606,34,F,Delhi,MH,2020-01-10,Verified,Retail
U01607,28,F,Bengaluru,DL,2024-02-14,Verified,Business
U01608,57,M,Delhi,KA,2023-08-24,Not Verified,Retail
U01609,27,M,Pune,WB,2020-03-08,Verified,Premium
U01610,42,M,Chennai,DL,2020-03-05,Verified,Retail
U01611,28,F,Hyderabad,MH,2023-09-09,Not Verified,Retail
U01612,45,M,Pune,TN,2021-08-18,Verified,Retail
U01613,50,F,Indore,MH,2023-07-13,Not Verified,Retail
U01614,26,M,Chennai,MH,2024-09-04,Verified,Retail
U01615,38,F,Delhi,WB,2023-02-11,Verified,Premium
U01616,59,M,Kolkata,KA,2021-01-31,Verified,Retail
U01617,37,M,Pune,WB,2022-04-30,Verified,Premium
U01618,45,M,Bengaluru,WB,2023-05-28,Verified,Retail
U01619,56,F,Mumbai,MH,2023-09-23,Verified,Retail
U01620,59,M,Chennai,KA,2022-12-18,Not Verified,Retail
U01621,24,F,Bengaluru,DL,2021-09-18,Not Verified,Retail
U01622,44,F,Indore,RJ,2022-07-22,Not Verified,Retail
U01623,64,F,Indore,TN,2021-02-18,Verified,Retail
U01624,20,M,Mumbai,WB,2020-08-27,Verified,Business
U01625,28,F,Mumbai,WB,2024-09-17,Not Verified,Retail
U01626,50,M,Indore,DL,2023-03-02,Not Verified,Retail
U01627,25,F,Hyderabad,GJ,2023-11-07,Verified,Retail
U01628,60,F,Ahmedabad,RJ,2022-05-21,Verified,Retail
U01629,41,F,Bengaluru,MH,2020-06-06,Verified,Retail
U01630,27,F,Jaipur,DL,2021-11-14,Verified,Retail
U01631,64,M,Bengaluru,RJ,2023-08-10,Verified,Premium
U01632,51,F,Indore,KA,2023-06-23,Verified,Premium
U01633,57,M,Pune,WB,2024-12-05,Not Verified,Retail
U01634,51,F,Mumbai,DL,2023-06-22,Not Verified,Retail
U01635,36,F,Ahmedabad,GJ,2020-04-17,Verified,Premium
U01636,43,F,Hyderabad,MH,2020-10-17,Verified,Retail
U01637,51,M,Pune,MP,2024-06-13,Verified,Retail
U01638,61,F,Bengaluru,WB,2024-03-25,Verified,Retail
U01639,35,F,Bengaluru,RJ,2022-11-05,Verified,Retail
U01640,39,M,Pune,WB,2024-02-20,Verified,Retail
U01641,24,M,Ahmedabad,TN,2020-12-23,Verified,Business
U01642,63,M,Pune,MP,2022-08-02,Verified,Business
U01643,24,F,Pune,WB,2024-03-27,Verified,Retail
U01644,27,M,Indore,MH,2021-05-15,Verified,Retail
U01645,35,F,Indore,DL,2024-02-16,Not Verified,Premium
U01646,41,F,Ahmedabad,MH,2023-04-17,Verified,Business
U01647,26,M,Hyderabad,WB,2022-12-02,Not Verified,Business
U01648,29,F,Mumbai,MH,2024-07-03,Verified,Retail
U01649,43,M,Ahmedabad,MH,2020-02-13,Verified,Retail
U01650,40,M,Delhi,MP,2020-10-30,Verified,Retail
U01651,23,M,Kolkata,MH,2022-09-24,Verified,Retail
U01652,39,F,Delhi,TN,2023-05-07,Verified,Retail
U01653,44,F,Indore,WB,2024-01-05,Verified,Retail
U01654,54,M,Mumbai,MH,2021-09-11,Verified,Premium
U01655,43,M,Hyderabad,MH,2021-04-12,Verified,Retail
U01656,21,M,Mumbai,MP,2021-08-11,Verified,Premium
U01657,34,F,Kolkata,KA,2022-05-03,Verified,Retail
U01658,59,F,Ahmedabad,RJ,2023-12-29,Verified,Retail
U01659,65,M,Mumbai,KA,2021-12-15,Not Verified,Retail
U01660,42,F,Jaipur,MH,2022-01-16,Verified,Premium
U01661,27,M,Chennai,TG,2020-07-13,Verified,Business
U01662,30,F,Hyderabad,MH,2024-07-05,Verified,Retail
U01663,56,F,Kolkata,GJ,2021-10-25,Verified,Premium
U01664,33,F,Bengaluru,WB,2021-12-03,Verified,Premium
U01665,59,F,Jaipur,GJ,2020-08-12,Not Verified,Premium
U01666,48,M,Chennai,GJ,2021-01-17,Verified,Retail
U01667,43,F,Kolkata,WB,2023-10-25,Verified,Premium
U01668,34,F,Ahmedabad,GJ,2022-06-28,Not Verified,Business
U01669,19,F,Ahmedabad,TN,2024-07-10,Not Verified,Retail
U01670,53,M,Chennai,WB,2023-03-08,Verified,Retail
U01671,27,M,Delhi,MP,2021-07-09,Verified,Premium
U01672,36,F,Bengaluru,GJ,2023-09-28,Not Verified,Premium
U01673,18,F,Delhi,TG,2020-01-21,Verified,Retail
U01674,49,F,Delhi,DL,2023-03-21,Verified,Premium
U01675,52,F,Delhi,GJ,2022-02-08,Not Verified,Premium
U01676,48,F,Delhi,TG,2022-01-02,Verified,Retail
U01677,43,M,Mumbai,KA,2023-11-05,Verified,Retail
U01678,60,F,Chennai,MH,2022-12-21,Verified,Retail
U01679,44,F,Pune,MH,2021-04-25,Not Verified,Retail
U01680,46,F,Bengaluru,GJ,2022-10-28,Verified,Premium
U01681,41,M,Kolkata,RJ,2022-07-01,Verified,Business
U01682,41,M,Indore,WB,2021-11-29,Verified,Retail
U01683,62,M,Hyderabad,MP,2022-03-20,Verified,Retail
U01684,59,M,Chennai,WB,2024-04-11,Verified,Premium
U01685,41,M,Mumbai,WB,2021-11-03,Not Verified,Business
U01686,60,F,Indore,RJ,2021-09-03,Verified,Premium
U01687,40,F,Kolkata,KA,2020-02-13,Verified,Business
U01688,45,F,Chennai,MP,2023-10-13,Not Verified,Retail
U01689,25,M,Mumbai,GJ,2024-09-06,Verified,Retail
U01690,36,M,Delhi,MH,2022-09-09,Not Verified,Retail
U01691,38,F,Mumbai,MP,2022-11-22,Verified,Retail
U01692,58,M,Kolkata,DL,2021-08-28,Verified,Retail
U01693,32,M,Mumbai,TN,2021-07-17,Not Verified,Retail
U01694,28,M,Indore,MH,2024-10-09,Verified,Business
U01695,51,F,Delhi,DL,2022-12-28,Verified,Retail
U01696,48,M,Delhi,GJ,2023-08-31,Verified,Retail
U01697,44,F,Bengaluru,RJ,2022-08-03,Verified,Retail
U01698,39,M,Mumbai,KA,2020-12-06,Not Verified,Retail
U01699,36,M,Jaipur,MH,2024-03-11,Verified,Business
U01700,64,F,Bengaluru,DL,2023-12-01,Verified,Premium
U01701,46,M,Ahmedabad,DL,2024-01-04,Not Verified,Premium
U01702,41,F,Hyderabad,KA,2021-06-27,Verified,Retail
U01703,33,M,Ahmedabad,DL,2021-02-14,Verified,Retail
U01704,61,M,Bengaluru,TG,2020-04-06,Verified,Retail
U01705,26,F,Jaipur,WB,2020-05-02,Verified,Retail
U01706,50,M,Chennai,MP,2020-05-05,Verified,Premium
U01707,58,M,Ahmedabad,MH,2022-02-09,Verified,Premium
U01708,63,F,Jaipur,WB,2022-11-22,Verified,Retail
U01709,49,F,Chennai,TN,2022-06-08,Not Verified,Retail
U01710,36,F,Hyderabad,TN,2024-01-24,Not Verified,Retail
U01711,40,F,Hyderabad,MH,2024-08-12,Verified,Retail
U01712,36,M,Ahmedabad,MH,2023-09-29,Verified,Premium
U01713,53,M,Chennai,RJ,2022-04-02,Verified,Business
U01714,44,F,Pune,KA,2023-01-08,Verified,Business
U01715,25,F,Chennai,TG,2020-11-13,Verified,Retail
U01716,46,M,Chennai,GJ,2020-08-06,Verified,Retail
U01717,59,F,Bengaluru,MH,2022-05-13,Verified,Premium
U01718,42,F,Hyderabad,KA,2021-10-08,Verified,Retail
U01719,18,F,Ahmedabad,RJ,2022-09-10,Verified,Retail
U01720,53,M,Indore,RJ,2020-03-24,Verified,Retail
U01721,45,F,Hyderabad,WB,2022-05-11,Verified,Retail
U01722,31,F,Jaipur,MH,2024-03-13,Verified,Retail
U01723,52,F,Indore,TG,2022-05-10,Verified,Business
U01724,54,M,Indore,TG,2024-04-09,Verified,Retail
U01725,63,F,Chennai,MP,2022-12-20,Verified,Retail
U01726,33,M,Chennai,TN,2024-08-13,Verified,Premium
U01727,29,F,Delhi,KA,2021-04-18,Not Verified,Retail
U01728,23,F,Pune,MP,2021-01-12,Verified,Retail
